date,equity,cash,n_positions
2023-11-27,14782106,0,10
2023-11-28,15091765,0,10
2023-11-29,15213808,0,10
2023-11-30,15309186,0,10
2023-12-01,15312814,0,10
2023-12-04,15289287,0,10
2023-12-05,15185744,0,10
2023-12-06,15213752,0,10
2023-12-07,15056935,0,10
2023-12-08,15191466,0,10
2023-12-11,15276396,0,10
2023-12-12,15163056,0,10
2023-12-13,15355119,0,10
2023-12-14,15580328,0,10
2023-12-15,15480238,0,10
2023-12-18,15235675,0,10
2023-12-19,15179850,0,10
2023-12-20,15252728,0,10
2023-12-21,15238797,0,10
2023-12-22,15332533,0,10
2023-12-25,15378567,0,10
2023-12-26,15548236,0,10
2023-12-27,15681584,0,10
2023-12-28,15585385,0,10
2023-12-29,15569115,0,10
2024-01-02,15504686,0,10
2024-01-03,15236116,0,10
2024-01-04,15142436,0,10
2024-01-05,15141609,0,10
2024-01-08,15166083,0,10
2024-01-09,15310802,0,10
2024-01-10,15366111,0,10
2024-01-11,15457114,0,10
2024-01-12,15464358,0,10
2024-01-15,15699165,0,10
2024-01-16,15425595,0,10
2024-01-17,15357994,0,10
2024-01-18,15512905,0,10
2024-01-19,15849031,0,10
2024-01-22,16084892,0,10
2024-01-23,16029292,0,10
2024-01-24,15884640,0,10
2024-01-25,15909621,0,10
2024-01-26,15947134,0,10
2024-01-29,16164591,0,10
2024-01-30,16305907,0,10
2024-01-31,16332738,0,10
2024-02-01,16187902,0,10
2024-02-02,16234808,0,10
2024-02-05,16366567,0,10
2024-02-15,16940314,0,10
2024-02-16,16924225,0,10
2024-02-19,16862427,0,10
2024-02-20,17234142,0,10
2024-02-21,17439228,0,10
2024-02-22,17952281,0,10
2024-02-23,18144601,0,10
2024-02-26,18145656,0,10
2024-02-27,17778380,0,10
2024-02-29,17890693,0,10
2024-03-01,17779376,0,10
2024-03-04,18124018,0,10
2024-03-05,18327430,0,10
2024-03-06,18599014,0,10
2024-03-07,18972046,0,10
2024-03-08,18583045,0,10
2024-03-11,18600416,0,10
2024-03-12,18694518,0,10
2024-03-13,18360866,0,10
2024-03-14,18173002,0,10
2024-03-15,17980672,0,10
2024-03-18,18578770,0,10
2024-03-19,18409056,0,10
2024-03-20,18205122,0,10
2024-03-21,18694428,0,10
2024-03-22,18733319,0,10
2024-03-25,18673947,0,10
2024-03-26,18390488,0,10
2024-03-27,18396314,0,10
2024-03-28,18249866,0,10
2024-03-29,18455745,0,10
2024-04-01,18406966,0,10
2024-04-02,18532603,0,10
2024-04-03,18407964,0,10
2024-04-08,18246494,0,10
2024-04-09,18194037,0,10
2024-04-10,18336954,0,10
2024-04-11,18300056,0,10
2024-04-12,18309060,0,10
2024-04-15,17716270,0,10
2024-04-16,17256250,0,10
2024-04-17,17466194,0,10
2024-04-18,17487879,0,10
2024-04-19,16618055,0,10
2024-04-22,16197280,0,10
2024-04-23,16370297,0,10
2024-04-24,17141951,0,10
2024-04-25,17173641,0,10
2024-04-26,15696968,0,10
2024-04-29,16005649,0,10
2024-04-30,15868333,0,10
2024-05-02,15622497,0,10
2024-05-03,15831666,0,10
2024-05-06,15644726,0,10
2024-05-07,15623142,0,10
2024-05-08,15805726,0,10
2024-05-09,15482602,0,10
2024-05-10,15435251,0,10
2024-05-13,15453075,0,10
2024-05-14,15658508,0,10
2024-05-15,15809900,0,10
2024-05-16,15826288,0,10
2024-05-17,15931265,0,10
2024-05-20,15950020,0,10
2024-05-21,16017549,0,10
2024-05-22,16203960,0,10
2024-05-23,16343632,0,10
2024-05-24,16403173,0,10
2024-05-27,16850584,0,10
2024-05-28,17030682,0,10
2024-05-29,16958564,0,10
2024-05-30,16808896,0,10
2024-05-31,16457559,0,10
2024-06-03,16790924,0,10
2024-06-04,16546101,0,10
2024-06-05,16462129,0,10
2024-06-06,16663532,0,10
2024-06-07,16751273,0,10
2024-06-11,16504221,0,10
2024-06-12,16862417,0,10
2024-06-13,17339947,0,10
2024-06-14,17354413,0,10
2024-06-17,17767048,0,10
2024-06-18,18374062,0,10
2024-06-19,18653967,0,10
2024-06-20,19058851,0,10
2024-06-21,18851287,0,10
2024-06-24,18453540,0,10
2024-06-25,18420767,0,10
2024-06-26,18669715,0,10
2024-06-27,18642799,0,10
2024-06-28,18705998,0,10
2024-07-01,18685828,0,10
2024-07-02,18313408,0,10
2024-07-03,18704345,0,10
2024-07-04,19049030,0,10
2024-07-05,18927757,0,10
2024-07-08,19264966,0,10
2024-07-09,19498772,0,10
2024-07-10,19651833,0,10
2024-07-11,20122839,0,10
2024-07-12,19423912,0,10
2024-07-15,19572556,0,10
2024-07-16,19611930,0,10
2024-07-17,19675693,0,10
2024-07-18,18955462,0,10
2024-07-19,18473337,0,10
2024-07-22,17941155,0,10
2024-07-23,18392142,0,10
2024-07-26,17557732,0,10
2024-07-29,17163451,0,10
2024-07-30,17578662,0,10
2024-07-31,17277724,0,10
2024-08-01,17538608,0,10
2024-08-02,16305740,0,10
2024-08-05,14789477,0,10
2024-08-06,14911491,0,10
2024-08-07,15807640,0,10
2024-08-08,15475832,0,10
2024-08-09,15999879,0,10
2024-08-12,16453796,0,10
2024-08-13,16860690,0,10
2024-08-14,17186847,0,10
2024-08-15,17062383,0,10
2024-08-16,17574186,0,10
2024-08-19,17806150,0,10
2024-08-20,17790804,0,10
2024-08-21,17499647,0,10
2024-08-22,17597777,0,10
2024-08-23,17859933,0,10
2024-08-26,17562000,0,10
2024-08-27,17684958,0,10
2024-08-28,17816582,0,10
2024-08-29,17891714,0,10
2024-08-30,17921819,0,10
2024-09-02,17759355,0,10
2024-09-03,17409134,0,10
2024-09-04,16386355,0,10
2024-09-05,16308235,0,10
2024-09-06,16408788,0,10
2024-09-09,16291982,0,10
2024-09-10,16195408,0,10
2024-09-11,16130454,0,10
2024-09-12,17039049,0,10
2024-09-13,16981520,0,10
2024-09-16,17054241,0,10
2024-09-18,16661249,0,10
2024-09-19,17002538,0,10
2024-09-20,17114414,0,10
2024-09-23,17151669,0,10
2024-09-24,17089433,0,10
2024-09-25,17192603,0,10
2024-09-26,17164524,0,10
2024-09-27,17160358,0,10
2024-09-30,16642520,0,10
2024-10-01,16747094,0,10
2024-10-04,16510749,0,10
2024-10-07,16985786,0,10
2024-10-08,16916247,0,10
2024-10-09,17102233,0,10
2024-10-11,17231091,0,10
2024-10-14,17569471,0,10
2024-10-15,17880340,0,10
2024-10-16,17764910,0,10
2024-10-17,18069093,0,10
2024-10-18,17963825,0,10
2024-10-21,18399389,0,10
2024-10-22,18602559,0,10
2024-10-23,18506838,0,10
2024-10-24,17930945,0,10
2024-10-25,17985407,0,10
2024-10-28,17827561,0,10
2024-10-29,17519251,0,10
2024-10-30,17530693,0,10
2024-11-01,17586835,0,10
2024-11-04,17794752,0,10
2024-11-05,17902951,0,10
2024-11-06,18430155,0,10
2024-11-07,18703134,0,10
2024-11-08,18639565,0,10
2024-11-11,18600937,0,10
2024-11-12,18026777,0,10
2024-11-13,17974260,0,10
2024-11-14,17674259,0,10
2024-11-15,17640817,0,10
2024-11-18,17134123,0,10
2024-11-19,17681404,0,10
2024-11-20,17524014,0,10
2024-11-21,17453407,0,10
2024-11-22,17677939,0,10
2024-11-25,17718893,0,10
2024-11-26,17328252,0,10
2024-11-27,16913252,0,10
2024-11-28,16784824,0,10
2024-11-29,17018366,0,10
2024-12-02,17279038,0,10
2024-12-03,17323293,0,10
2024-12-04,17712738,0,10
2024-12-05,17963213,0,10
2024-12-06,17907263,0,10
2024-12-09,17998191,0,10
2024-12-10,17765614,0,10
2024-12-11,17648185,0,10
2024-12-12,17659875,0,10
2024-12-13,17656064,0,10
2024-12-16,17407135,0,10
2024-12-17,17734956,0,10
2024-12-18,17960225,0,10
2024-12-19,17963359,0,10
2024-12-20,17725703,0,10
2024-12-23,18074713,0,10
2024-12-24,18015130,0,10
2024-12-25,18039551,0,10
2024-12-26,17969179,0,10
2024-12-27,18117070,0,10
2024-12-30,17757479,0,10
2024-12-31,17805827,0,10
2025-01-02,17466592,0,10
2025-01-03,17305385,0,10
2025-01-06,17753444,0,10
2025-01-07,18360340,0,10
2025-01-08,18161716,0,10
2025-01-09,17854537,0,10
2025-01-10,17892351,0,10
2025-01-13,17002286,0,10
2025-01-14,17166725,0,10
2025-01-15,17205859,0,10
2025-01-16,17778710,0,10
2025-01-17,17654607,0,10
2025-01-20,18021083,0,10
2025-01-21,18012129,0,10
2025-01-22,18164040,0,10
2025-02-03,16906024,0,10
2025-02-04,16677816,0,10
2025-02-05,17066567,0,10
2025-02-06,17311408,0,10
2025-02-07,17674315,0,10
2025-02-10,17413788,0,10
2025-02-11,17536121,0,10
2025-02-12,17393847,0,10
2025-02-13,17845114,0,10
2025-02-14,17921422,0,10
2025-02-17,18203252,0,10
2025-02-18,18302649,0,10
2025-02-19,18458646,0,10
2025-02-20,18212242,0,10
2025-02-21,18651259,0,10
2025-02-24,18472225,0,10
2025-02-25,18188547,0,10
2025-02-26,18117105,0,10
2025-02-27,17558283,0,10
2025-03-03,16835493,0,10
2025-03-04,16772354,0,10
2025-03-05,16961374,0,10
2025-03-06,16634624,0,10
2025-03-07,16608170,0,10
2025-03-10,16557086,0,10
2025-03-11,16235487,0,10
2025-03-12,16446648,0,10
2025-03-13,16280206,0,10
2025-03-14,16269497,0,10
2025-03-17,16354931,0,10
2025-03-18,16516379,0,10
2025-03-19,16236908,0,10
2025-03-20,16769150,0,10
2025-03-21,16616871,0,10
2025-03-24,16419280,0,10
2025-03-25,16452629,0,10
2025-03-26,16526576,0,10
2025-03-27,16149130,0,10
2025-03-28,15725004,0,10
2025-03-31,14780158,0,10
2025-04-01,15251083,0,10
2025-04-02,15373060,0,10
2025-04-07,13848323,0,10
2025-04-08,12735806,0,10
2025-04-09,11734489,0,10
2025-04-10,12893410,0,10
2025-04-11,13297165,0,10
2025-04-14,13672834,0,10
2025-04-15,14033936,0,10
2025-04-16,13509326,0,10
2025-04-17,13403339,0,10
2025-04-18,13565241,0,10
2025-04-21,13380906,0,10
2025-04-22,13190878,0,10
2025-04-23,13919501,0,10
2025-04-24,13720557,0,10
2025-04-25,14266566,0,10
2025-04-28,14427183,0,10
2025-04-29,14653798,0,10
2025-04-30,14420681,0,10
2025-05-02,14835311,0,10
2025-05-05,14507399,0,10
2025-05-06,14679036,0,10
2025-05-07,14537544,0,10
2025-05-08,14788594,0,10
2025-05-09,14904727,0,10
2025-05-12,15447211,0,10
2025-05-13,15826185,0,10
2025-05-14,16357522,0,10
2025-05-15,16317107,0,10
2025-05-16,16286909,0,10
2025-05-19,15815055,0,10
2025-05-20,16034370,0,10
2025-05-21,16251096,0,10
2025-05-22,16071276,0,10
2025-05-23,16074421,0,10
2025-05-26,15940413,0,10
2025-05-27,15898544,0,10
2025-05-28,15856711,0,10
2025-05-29,15944759,0,10
2025-06-02,15512840,0,10
